0,0.08333333333333333,0.1666666666666667,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,1,1.083333333333333,1.166666666666667,1.25,1.333333333333333,1.416666666666667,1.5,1.583333333333333,1.666666666666667,1.75,1.833333333333333,1.916666666666667,2,2.083333333333333,2.166666666666667,2.25,2.333333333333333,2.416666666666667,2.5,2.583333333333333,2.666666666666667,2.75,2.833333333333333,2.916666666666667,3,3.083333333333333,3.166666666666667,3.25,3.333333333333333,3.416666666666667,3.5,3.583333333333333,3.666666666666667,3.75,3.833333333333333,3.916666666666667,4,4.083333333333333,4.166666666666667,4.25,4.333333333333333,4.416666666666667,4.5,4.583333333333333,4.666666666666667,4.75,4.833333333333333,4.916666666666667,5,5.083333333333333,5.166666666666667,5.25,5.333333333333333,5.416666666666667,5.5,5.583333333333333,5.666666666666667,5.75,5.833333333333333,5.916666666666667,6,6.083333333333333,6.166666666666667,6.25,6.333333333333333,6.416666666666667,6.5,6.583333333333333,6.666666666666667,6.75,6.833333333333333,6.916666666666667,7,7.083333333333333,7.166666666666667,7.25,7.333333333333333,7.416666666666667,7.5,7.583333333333333,7.666666666666667,7.75,7.833333333333333,7.916666666666667,8,8.083333333333334,8.166666666666666,8.25,8.333333333333334,8.416666666666666,8.5,8.583333333333334,8.666666666666666,8.75,8.833333333333334,8.916666666666666,9,9.083333333333334,9.166666666666666,9.25,9.333333333333334,9.416666666666666,9.5,9.583333333333334,9.666666666666666,9.75,9.833333333333334,9.916666666666666,10,10.08333333333333,10.16666666666667,10.25,10.33333333333333,10.41666666666667,10.5,10.58333333333333,10.66666666666667,10.75,10.83333333333333,10.91666666666667,11,11.08333333333333,11.16666666666667,11.25,11.33333333333333,11.41666666666667,11.5,11.58333333333333,11.66666666666667,11.75,11.83333333333333,11.91666666666667,12,12.08333333333333,12.16666666666667,12.25,12.33333333333333,12.41666666666667,12.5,12.58333333333333,12.66666666666667,12.75,12.83333333333333,12.91666666666667,13,13.08333333333333,13.16666666666667,13.25,13.33333333333333,13.41666666666667,13.5,13.58333333333333,13.66666666666667,13.75,13.83333333333333,13.91666666666667,14,14.08333333333333,14.16666666666667,14.25,14.33333333333333,14.41666666666667,14.5,14.58333333333333,14.66666666666667,14.75,14.83333333333333,14.91666666666667,15,15.08333333333333,15.16666666666667,15.25,15.33333333333333,15.41666666666667,15.5,15.58333333333333,15.66666666666667,15.75,15.83333333333333,15.91666666666667,16,16.08333333333333,16.16666666666667,16.25,16.33333333333333,16.41666666666667,16.5,16.58333333333333,16.66666666666667,16.75,16.83333333333333,16.91666666666667,17,17.08333333333333,17.16666666666667,17.25,17.33333333333333,17.41666666666667,17.5,17.58333333333333,17.66666666666667,17.75,17.83333333333333,17.91666666666667,18,18.08333333333333,18.16666666666667,18.25,18.33333333333333,18.41666666666667,18.5,18.58333333333333,18.66666666666667,18.75,18.83333333333333,18.91666666666667,19,19.08333333333333,19.16666666666667,19.25,19.33333333333333,19.41666666666667,19.5,19.58333333333333,19.66666666666667,19.75,19.83333333333333,19.91666666666667,20,20.08333333333333,20.16666666666667,20.25,20.33333333333333,20.41666666666667,20.5,20.58333333333333,20.66666666666667,20.75,20.83333333333333,20.91666666666667,21,21.08333333333333,21.16666666666667,21.25,21.33333333333333,21.41666666666667,21.5,21.58333333333333,21.66666666666667,21.75,21.83333333333333,21.91666666666667,22,22.08333333333333,22.16666666666667,22.25,22.33333333333333,22.41666666666667,22.5,22.58333333333333,22.66666666666667,22.75,22.83333333333333,22.91666666666667,23,23.08333333333333,23.16666666666667,23.25,23.33333333333333,23.41666666666667,23.5,23.58333333333333,23.66666666666667,23.75,23.83333333333333,23.91666666666667,24,24.08333333333333,24.16666666666667,24.25,24.33333333333333,24.41666666666667,24.5,24.58333333333333,24.66666666666667,24.75,24.83333333333333,24.91666666666667,25,25.08333333333333,25.16666666666667,25.25,25.33333333333333,25.41666666666667,25.5,25.58333333333333,25.66666666666667,25.75,25.83333333333333,25.91666666666667,26,26.08333333333333,26.16666666666667,26.25,26.33333333333333,26.41666666666667,26.5,26.58333333333333,26.66666666666667,26.75,26.83333333333333,26.91666666666667,27,27.08333333333333,27.16666666666667,27.25,27.33333333333333,27.41666666666667,27.5,27.58333333333333,27.66666666666667,27.75,27.83333333333333,27.91666666666667,28,28.08333333333333,28.16666666666667,28.25,28.33333333333333,28.41666666666667,28.5,28.58333333333333,28.66666666666667,28.75,28.83333333333333,28.91666666666667,29,29.08333333333333,29.16666666666667,29.25,29.33333333333333,29.41666666666667,29.5,29.58333333333333,29.66666666666667,29.75,29.83333333333333,29.91666666666667,30,30.08333333333333,30.16666666666667,30.25,30.33333333333333,30.41666666666667,30.5,30.58333333333333,30.66666666666667,30.75,30.83333333333333,30.91666666666667,31,31.08333333333333,31.16666666666667,31.25,31.33333333333333,31.41666666666667,31.5,31.58333333333333,31.66666666666667,31.75,31.83333333333333,31.91666666666667,32,32.08333333333334,32.16666666666666,32.25,32.33333333333334,32.41666666666666,32.5,32.58333333333334,32.66666666666666,32.75,32.83333333333334,32.91666666666666,33,33.08333333333334,33.16666666666666,33.25,33.33333333333334,33.41666666666666,33.5,33.58333333333334,33.66666666666666,33.75,33.83333333333334,33.91666666666666,34,34.08333333333334,34.16666666666666,34.25,34.33333333333334,34.41666666666666,34.5,34.58333333333334,34.66666666666666,34.75,34.83333333333334,34.91666666666666,35,35.08333333333334,35.16666666666666,35.25,35.33333333333334,35.41666666666666,35.5,35.58333333333334,35.66666666666666,35.75,35.83333333333334,35.91666666666666,36,36.08333333333334,36.16666666666666,36.25,36.33333333333334,36.41666666666666,36.5,36.58333333333334,36.66666666666666,36.75,36.83333333333334,36.91666666666666,37,37.08333333333334,37.16666666666666,37.25,37.33333333333334,37.41666666666666,37.5,37.58333333333334,37.66666666666666,37.75,37.83333333333334,37.91666666666666,38,38.08333333333334,38.16666666666666,38.25,38.33333333333334,38.41666666666666,38.5,38.58333333333334,38.66666666666666,38.75,38.83333333333334,38.91666666666666,39,39.08333333333334,39.16666666666666,39.25,39.33333333333334,39.41666666666666,39.5,39.58333333333334,39.66666666666666,39.75,39.83333333333334,39.91666666666666,40,40.08333333333334,40.16666666666666,40.25,40.33333333333334,40.41666666666666,40.5,40.58333333333334,40.66666666666666,40.75,40.83333333333334,40.91666666666666,41,41.08333333333334,41.16666666666666,41.25,41.33333333333334,41.41666666666666,41.5,41.58333333333334,41.66666666666666,41.75,41.83333333333334,41.91666666666666,42,42.08333333333334,42.16666666666666,42.25,42.33333333333334,42.41666666666666,42.5,42.58333333333334,42.66666666666666,42.75,42.83333333333334,42.91666666666666,43,43.08333333333334,43.16666666666666,43.25,43.33333333333334,43.41666666666666,43.5,43.58333333333334,43.66666666666666,43.75,43.83333333333334,43.91666666666666,44,44.08333333333334,44.16666666666666,44.25,44.33333333333334,44.41666666666666,44.5,44.58333333333334,44.66666666666666,44.75,44.83333333333334,44.91666666666666,45,45.08333333333334,45.16666666666666,45.25,45.33333333333334,45.41666666666666,45.5,45.58333333333334,45.66666666666666,45.75,45.83333333333334,45.91666666666666,46,46.08333333333334,46.16666666666666,46.25,46.33333333333334,46.41666666666666,46.5,46.58333333333334,46.66666666666666,46.75,46.83333333333334,46.91666666666666,47,47.08333333333334,47.16666666666666,47.25,47.33333333333334,47.41666666666666,47.5,47.58333333333334,47.66666666666666,47.75,47.83333333333334,47.91666666666666,48,48.08333333333334,48.16666666666666,48.25,48.33333333333334,48.41666666666666,48.5,48.58333333333334,48.66666666666666,48.75,48.83333333333334,48.91666666666666,49,49.08333333333334,49.16666666666666,49.25,49.33333333333334,49.41666666666666,49.5,49.58333333333334,49.66666666666666,49.75,49.83333333333334,49.91666666666666,50,50.08333333333334,50.16666666666666,50.25,50.33333333333334,50.41666666666666,50.5,50.58333333333334,50.66666666666666,50.75,50.83333333333334,50.91666666666666,51,51.08333333333334,51.16666666666666,51.25,51.33333333333334,51.41666666666666,51.5,51.58333333333334,51.66666666666666,51.75,51.83333333333334,51.91666666666666,52,52.08333333333334,52.16666666666666,52.25,52.33333333333334,52.41666666666666,52.5,52.58333333333334,52.66666666666666,52.75,52.83333333333334,52.91666666666666,53,53.08333333333334,53.16666666666666,53.25,53.33333333333334,53.41666666666666,53.5,53.58333333333334,53.66666666666666,53.75,53.83333333333334,53.91666666666666,54,54.08333333333334,54.16666666666666,54.25,54.33333333333334,54.41666666666666,54.5,54.58333333333334,54.66666666666666,54.75,54.83333333333334,54.91666666666666,55,55.08333333333334,55.16666666666666,55.25,55.33333333333334,55.41666666666666,55.5,55.58333333333334,55.66666666666666,55.75,55.83333333333334,55.91666666666666,56,56.08333333333334,56.16666666666666,56.25,56.33333333333334,56.41666666666666,56.5,56.58333333333334,56.66666666666666,56.75,56.83333333333334,56.91666666666666,57,57.08333333333334,57.16666666666666,57.25,57.33333333333334,57.41666666666666,57.5,57.58333333333334,57.66666666666666,57.75,57.83333333333334,57.91666666666666,58,58.08333333333334,58.16666666666666,58.25,58.33333333333334,58.41666666666666,58.5,58.58333333333334,58.66666666666666,58.75,58.83333333333334,58.91666666666666,59,59.08333333333334,59.16666666666666,59.25,59.33333333333334,59.41666666666666,59.5,59.58333333333334,59.66666666666666,59.75,59.83333333333334,59.91666666666666,60,60.08333333333334,60.16666666666666,60.25,60.33333333333334,60.41666666666666,60.5,60.58333333333334,60.66666666666666,60.75,60.83333333333334,60.91666666666666,61,61.08333333333334,61.16666666666666,61.25,61.33333333333334,61.41666666666666,61.5,61.58333333333334,61.66666666666666,61.75,61.83333333333334,61.91666666666666,62,62.08333333333334,62.16666666666666,62.25,62.33333333333334,62.41666666666666,62.5,62.58333333333334,62.66666666666666,62.75,62.83333333333334,62.91666666666666,63,63.08333333333334,63.16666666666666,63.25,63.33333333333334,63.41666666666666,63.5,63.58333333333334,63.66666666666666,63.75,63.83333333333334,63.91666666666666,64,64.08333333333333,64.16666666666667,64.25,64.33333333333333,64.41666666666667,64.5,64.58333333333333,64.66666666666667,64.75,64.83333333333333,64.91666666666667,65,65.08333333333333,65.16666666666667,65.25,65.33333333333333,65.41666666666667,65.5,65.58333333333333,65.66666666666667,65.75,65.83333333333333,65.91666666666667,66,66.08333333333333,66.16666666666667,66.25,66.33333333333333,66.41666666666667,66.5,66.58333333333333,66.66666666666667,66.75,66.83333333333333,66.91666666666667,67,67.08333333333333,67.16666666666667,67.25,67.33333333333333,67.41666666666667,67.5,67.58333333333333,67.66666666666667,67.75,67.83333333333333,67.91666666666667,68,68.08333333333333,68.16666666666667,68.25,68.33333333333333,68.41666666666667,68.5,68.58333333333333,68.66666666666667,68.75,68.83333333333333,68.91666666666667,69,69.08333333333333,69.16666666666667,69.25,69.33333333333333,69.41666666666667,69.5,69.58333333333333,69.66666666666667,69.75,69.83333333333333,69.91666666666667,70,70.08333333333333,70.16666666666667,70.25,70.33333333333333,70.41666666666667,70.5,70.58333333333333,70.66666666666667,70.75,70.83333333333333,70.91666666666667,71,71.08333333333333,71.16666666666667,71.25,71.33333333333333,71.41666666666667,71.5,71.58333333333333,71.66666666666667,71.75,71.83333333333333,71.91666666666667,72,72.08333333333333,72.16666666666667,72.25,72.33333333333333,72.41666666666667,72.5,72.58333333333333,72.66666666666667,72.75,72.83333333333333,72.91666666666667,73,73.08333333333333,73.16666666666667,73.25,73.33333333333333,73.41666666666667,73.5,73.58333333333333,73.66666666666667,73.75,73.83333333333333,73.91666666666667,74,74.08333333333333,74.16666666666667,74.25,74.33333333333333,74.41666666666667,74.5,74.58333333333333,74.66666666666667,74.75,74.83333333333333,74.91666666666667,75,75.08333333333333,75.16666666666667,75.25,75.33333333333333,75.41666666666667,75.5,75.58333333333333,75.66666666666667,75.75,75.83333333333333,75.91666666666667,76,76.08333333333333,76.16666666666667,76.25,76.33333333333333,76.41666666666667,76.5,76.58333333333333,76.66666666666667,76.75,76.83333333333333,76.91666666666667,77,77.08333333333333,77.16666666666667,77.25,77.33333333333333,77.41666666666667,77.5,77.58333333333333,77.66666666666667,77.75,77.83333333333333,77.91666666666667,78,78.08333333333333,78.16666666666667,78.25,78.33333333333333,78.41666666666667,78.5,78.58333333333333,78.66666666666667,78.75,78.83333333333333,78.91666666666667,79,79.08333333333333,79.16666666666667,79.25,79.33333333333333,79.41666666666667,79.5,79.58333333333333,79.66666666666667,79.75,79.83333333333333,79.91666666666667,80,80.08333333333333,80.16666666666667,80.25,80.33333333333333,80.41666666666667,80.5,80.58333333333333,80.66666666666667,80.75,80.83333333333333,80.91666666666667,81,81.08333333333333,81.16666666666667,81.25,81.33333333333333,81.41666666666667,81.5,81.58333333333333,81.66666666666667,81.75,81.83333333333333,81.91666666666667,82,82.08333333333333,82.16666666666667,82.25,82.33333333333333,82.41666666666667,82.5,82.58333333333333,82.66666666666667,82.75,82.83333333333333,82.91666666666667,83,83.08333333333333,83.16666666666667,83.25,83.33333333333333,83.41666666666667,83.5,83.58333333333333,83.66666666666667,83.75,83.83333333333333,83.91666666666667,84,84.08333333333333,84.16666666666667,84.25,84.33333333333333,84.41666666666667,84.5,84.58333333333333,84.66666666666667,84.75,84.83333333333333,84.91666666666667,85,85.08333333333333,85.16666666666667,85.25,85.33333333333333,85.41666666666667,85.5,85.58333333333333,85.66666666666667,85.75,85.83333333333333,85.91666666666667,86,86.08333333333333,86.16666666666667,86.25,86.33333333333333,86.41666666666667,86.5,86.58333333333333,86.66666666666667,86.75,86.83333333333333,86.91666666666667,87,87.08333333333333,87.16666666666667,87.25,87.33333333333333,87.41666666666667,87.5,87.58333333333333,87.66666666666667,87.75,87.83333333333333,87.91666666666667,88,88.08333333333333,88.16666666666667,88.25,88.33333333333333,88.41666666666667,88.5,88.58333333333333,88.66666666666667,88.75,88.83333333333333,88.91666666666667,89,89.08333333333333,89.16666666666667,89.25,89.33333333333333,89.41666666666667,89.5,89.58333333333333,89.66666666666667,89.75,89.83333333333333,89.91666666666667,90,90.08333333333333,90.16666666666667,90.25,90.33333333333333,90.41666666666667,90.5,90.58333333333333,90.66666666666667,90.75,90.83333333333333,90.91666666666667,91,91.08333333333333,91.16666666666667,91.25,91.33333333333333,91.41666666666667,91.5,91.58333333333333,91.66666666666667,91.75,91.83333333333333,91.91666666666667,92,92.08333333333333,92.16666666666667,92.25,92.33333333333333,92.41666666666667,92.5,92.58333333333333,92.66666666666667,92.75,92.83333333333333,92.91666666666667,93,93.08333333333333,93.16666666666667,93.25,93.33333333333333,93.41666666666667,93.5,93.58333333333333,93.66666666666667,93.75,93.83333333333333,93.91666666666667,94,94.08333333333333,94.16666666666667,94.25,94.33333333333333,94.41666666666667,94.5,94.58333333333333,94.66666666666667,94.75,94.83333333333333,94.91666666666667,95,95.08333333333333,95.16666666666667,95.25,95.33333333333333,95.41666666666667,95.5,95.58333333333333,95.66666666666667,95.75,95.83333333333333,95.91666666666667,96,96.08333333333333,96.16666666666667,96.25,96.33333333333333,96.41666666666667,96.5,96.58333333333333,96.66666666666667,96.75,96.83333333333333,96.91666666666667,97,97.08333333333333,97.16666666666667,97.25,97.33333333333333,97.41666666666667,97.5,97.58333333333333,97.66666666666667,97.75,97.83333333333333,97.91666666666667,98,98.08333333333333,98.16666666666667,98.25,98.33333333333333,98.41666666666667,98.5,98.58333333333333,98.66666666666667,98.75,98.83333333333333,98.91666666666667,99,99.08333333333333,99.16666666666667,99.25,99.33333333333333,99.41666666666667,99.5,99.58333333333333,99.66666666666667,99.75,99.83333333333333,99.91666666666667,100,100.0833333333333,100.1666666666667,100.25,100.3333333333333,100.4166666666667,100.5,100.5833333333333,100.6666666666667,100.75,100.8333333333333,100.9166666666667,101,101.0833333333333,101.1666666666667,101.25,101.3333333333333,101.4166666666667,101.5,101.5833333333333,101.6666666666667,101.75,101.8333333333333,101.9166666666667,102,102.0833333333333,102.1666666666667,102.25,102.3333333333333,102.4166666666667,102.5,102.5833333333333,102.6666666666667,102.75,102.8333333333333,102.9166666666667,103,103.0833333333333,103.1666666666667,103.25,103.3333333333333,103.4166666666667,103.5,103.5833333333333,103.6666666666667,103.75,103.8333333333333,103.9166666666667,104,104.0833333333333,104.1666666666667,104.25,104.3333333333333,104.4166666666667,104.5,104.5833333333333,104.6666666666667,104.75,104.8333333333333,104.9166666666667,105,105.0833333333333,105.1666666666667,105.25,105.3333333333333,105.4166666666667,105.5,105.5833333333333,105.6666666666667,105.75,105.8333333333333,105.9166666666667,106,106.0833333333333,106.1666666666667,106.25,106.3333333333333,106.4166666666667,106.5,106.5833333333333,106.6666666666667,106.75,106.8333333333333,106.9166666666667,107,107.0833333333333,107.1666666666667,107.25,107.3333333333333,107.4166666666667,107.5,107.5833333333333,107.6666666666667,107.75,107.8333333333333,107.9166666666667,108,108.0833333333333,108.1666666666667,108.25,108.3333333333333,108.4166666666667,108.5,108.5833333333333,108.6666666666667,108.75,108.8333333333333,108.9166666666667,109,109.0833333333333,109.1666666666667,109.25,109.3333333333333,109.4166666666667,109.5,109.5833333333333,109.6666666666667,109.75,109.8333333333333,109.9166666666667,110,110.0833333333333,110.1666666666667,110.25,110.3333333333333,110.4166666666667,110.5,110.5833333333333,110.6666666666667,110.75,110.8333333333333,110.9166666666667,111,111.0833333333333,111.1666666666667,111.25,111.3333333333333,111.4166666666667,111.5,111.5833333333333,111.6666666666667,111.75,111.8333333333333,111.9166666666667,112,112.0833333333333,112.1666666666667,112.25,112.3333333333333,112.4166666666667,112.5,112.5833333333333,112.6666666666667,112.75,112.8333333333333,112.9166666666667,113,113.0833333333333,113.1666666666667,113.25,113.3333333333333,113.4166666666667,113.5,113.5833333333333,113.6666666666667,113.75,113.8333333333333,113.9166666666667,114,114.0833333333333,114.1666666666667,114.25,114.3333333333333,114.4166666666667,114.5,114.5833333333333,114.6666666666667,114.75,114.8333333333333,114.9166666666667,115,115.0833333333333,115.1666666666667,115.25,115.3333333333333,115.4166666666667,115.5,115.5833333333333,115.6666666666667,115.75,115.8333333333333,115.9166666666667,116,116.0833333333333,116.1666666666667,116.25,116.3333333333333,116.4166666666667,116.5,116.5833333333333,116.6666666666667,116.75,116.8333333333333,116.9166666666667,117,117.0833333333333,117.1666666666667,117.25,117.3333333333333,117.4166666666667,117.5,117.5833333333333,117.6666666666667,117.75,117.8333333333333,117.9166666666667,118,118.0833333333333,118.1666666666667,118.25,118.3333333333333,118.4166666666667,118.5,118.5833333333333,118.6666666666667,118.75,118.8333333333333,118.9166666666667,119,119.0833333333333,119.1666666666667,119.25,119.3333333333333,119.4166666666667,119.5,119.5833333333333,119.6666666666667,119.75,119.8333333333333,119.9166666666667
